,timestamp_compound_2H,block_number_compound_2H,exchange_rates_compound_2H,borrow_rates_compound_2H,supply_rates_compound_2H,total_borrows_history_compound_2H,total_supply_history_compound_2H,prices_usd_compound_2H
0,2020-11-26 00:00:00,11251549,0.021244522279996916,0.04003537100829704,0.029712578931555756,276468597.40619722,16575001247.45073213,0.000000
1,2020-11-26 01:00:03,11251823,0.021244611695439175,0.0400259979015901,0.029698739026277874,276627400.18894819,16588265959.62895037,1.000000
2,2020-11-26 02:00:00,11252097,0.021244689484273115,0.04018600816581557,0.029935531850196626,277948637.79360032,16602346338.10137706,0.000000
3,2020-11-26 02:59:56,11252370,0.021244761530080775,0.04024814233174988,0.030027684190975467,278497686.06518646,16609894790.83871831,1.000000
4,2020-11-26 04:00:00,11252644,0.02124484831744361,0.04026714169803116,0.030055887415419254,278842053.30142681,16622678517.24380955,0.000000
5,2020-11-26 05:00:03,11252918,0.021244929156238553,0.040395129513133676,0.03024539186825224,278864880.33848830,16573694663.17193584,1.000000
6,2020-11-26 06:00:00,11253192,0.02124501607663101,0.039794236988048244,0.02935759365635104,278703642.01479987,16807899973.64828860,0.000000
7,2020-11-26 06:59:56,11253465,0.021245097301187194,0.039866989254442396,0.02946445192158684,278007311.72550467,16735864579.50660216,0.000000
8,2020-11-26 08:00:00,11253739,0.02124517325257249,0.039882766986661634,0.02948760676575162,278021457.93831373,16730132105.06226490,0.000000
9,2020-11-26 09:00:03,11254013,0.02124525380308843,0.03988522857749067,0.029491229770489458,277806709.74551763,16716135888.88015832,1.000000
10,2020-11-26 10:00:00,11254287,0.021245332384717062,0.03994540442834696,0.029579855701004187,277792155.78819863,16690503976.05477814,0.000000
11,2020-11-26 10:59:56,11254560,0.02124542113556705,0.040007906963880416,0.029672090388169352,277236667.72591659,16631581120.57813511,1.000000
12,2020-11-26 12:00:00,11254834,0.021245493352188023,0.040088876583399234,0.029791669045657894,276391054.16762079,16547916531.59710250,0.000000
13,2020-11-26 13:00:03,11255108,0.021245590057051882,0.040087142121382355,0.029789090244391855,276574033.77522617,16559488689.06677556,1.000000
14,2020-11-26 14:00:00,11255382,0.021245662486138475,0.04005894144684242,0.029747395741734718,276667173.94137298,16576445760.96275401,0.000000
15,2020-11-26 14:59:56,11255655,0.02124574280646733,0.04005782744140869,0.029745749363204437,276665984.92047138,16576763898.65179685,1.000000
16,2020-11-26 16:00:00,11255929,0.021245821426725046,0.040075456808929856,0.029771815217783507,276725808.03625370,16573136458.96011247,0.000000
17,2020-11-26 17:00:03,11256203,0.021245899166798417,0.04065801014083422,0.030522279058439763,276836321.10804703,16411556882.88757141,1.000000
18,2020-11-26 18:00:00,11256477,0.021245986099489557,0.04090183905542246,0.030871714143628094,276770291.78695598,16317507469.86016654,0.000000
19,2020-11-26 18:59:56,11256750,0.021246062051463576,0.04048452973929523,0.03037969809184006,276471935.88214215,16393671565.25188824,1.000000
20,2020-11-26 20:00:00,11257024,0.021246151077855213,0.040547900748378156,0.030474425945985907,276635966.74535818,16378196340.98347398,0.000000
21,2020-11-26 21:00:03,11257298,0.02124623305557803,0.040562931021787416,0.03049693135062481,276110273.41012737,16341066404.68615124,1.000000
22,2020-11-26 22:00:00,11257572,0.02124631895202874,0.04061042056074932,0.03056801787341161,276322858.77721244,16334833491.28701057,0.000000
23,2020-11-26 22:59:56,11257845,0.021246402888096476,0.04067535885329155,0.030665384451013758,276820055.14288534,16338547048.52173697,0.000000
24,2020-11-27 00:00:00,11258119,0.021246492224466403,0.04068174878735537,0.030674973905877274,276832270.13235792,16336683182.40354893,0.000000
25,2020-11-27 01:00:03,11258393,0.021246566318838405,0.04067279968051307,0.030661601791125797,276762863.88783587,16336054170.76948568,1.000000
